onset	trial_type	duration
0.028	Prize_Instruction	5000
5.639	WinGames_Ant	600
9.238	WinGames_FB_Win	1000
10.251	WinGames_ITI	1100
11.93	WinGames_Ant	600
15.529	WinGames_FB_Lose	1000
16.542	WinGames_ITI	1100
20.34	WinGames_Ant	600
23.939	WinGames_FB_Win	1000
24.938	WinGames_ITI	1100
30.829	WinGames_Ant	600
34.428	WinGames_FB_Win	1000
35.441	WinGames_ITI	1100
41.332	WinGames_Ant	600
44.93	WinGames_FB_Win	1000
45.943	WinGames_ITI	1100
51.834	WinGames_Ant	600
55.433	WinGames_FB_Win	1000
56.432	WinGames_ITI	1100
60.231	WinGames_Ant	600
63.843	WinGames_FB_Lose	1000
64.842	WinGames_ITI	1100
66.535	WinGames_Ant	600
70.133	WinGames_FB_Lose	1000
71.146	WinGames_ITI	1100
74.931	WinGames_Ant	600
78.53	WinGames_FB_Win	1000
79.53	WinGames_ITI	1100
83.328	WinGames_Ant	600
86.94	WinGames_FB_Lose	1000
87.94	WinGames_ITI	1100
89.632	WinGames_Ant	600
93.231	WinGames_FB_Lose	1000
94.23	WinGames_ITI	1100
95.936	WinGames_Ant	600
99.535	WinGames_FB_Lose	1000
100.534	WinGames_ITI	1100
102.24	WinGames_Ant	600
105.839	WinGames_FB_Lose	1000
106.852	WinGames_ITI	1100
112.73	WinGames_Ant	600
116.328	WinGames_FB_Win	1000
117.341	WinGames_ITI	1100
123.232	WinGames_Ant	600
126.831	WinGames_FB_Win	1000
127.83	WinGames_ITI	1100
133.135	Lose_Instruction	5000
138.746	LoseGames_Ant	600
142.344	LoseGames_FB_Win	1000
143.357	LoseGames_ITI	1100
147.142	LoseGames_Ant	600
150.741	LoseGames_FB_Lose	1000
151.74	LoseGames_ITI	1100
155.539	LoseGames_Ant	600
159.138	LoseGames_FB_Win	1000
160.137	LoseGames_ITI	1100
163.936	LoseGames_Ant	600
167.547	LoseGames_FB_Win	1000
168.56	LoseGames_ITI	1100
180.742	LoseGames_Ant	600
184.341	LoseGames_FB_Win	1000
185.354	LoseGames_ITI	1100
191.245	LoseGames_Ant	600
194.843	LoseGames_FB_Win	1000
195.843	LoseGames_ITI	1100
201.747	LoseGames_Ant	600
205.346	LoseGames_FB_Lose	1000
206.345	LoseGames_ITI	1100
210.144	LoseGames_Ant	600
213.742	LoseGames_FB_Lose	1000
214.742	LoseGames_ITI	1100
216.448	LoseGames_Ant	600
220.046	LoseGames_FB_Win	1000
221.059	LoseGames_ITI	1100
222.739	LoseGames_Ant	600
226.337	LoseGames_FB_Lose	1000
227.337	LoseGames_ITI	1100
233.241	LoseGames_Ant	600
236.84	LoseGames_FB_Lose	1000
237.839	LoseGames_ITI	1100
243.743	LoseGames_Ant	600
247.342	LoseGames_FB_Lose	1000
248.342	LoseGames_ITI	1100
252.14	LoseGames_Ant	600
255.739	LoseGames_FB_Lose	1000
256.738	LoseGames_ITI	1100
258.444	LoseGames_Ant	600
262.043	LoseGames_FB_Win	1000
263.056	LoseGames_ITI	1100
266.841	LoseGames_Ant	600
270.439	LoseGames_FB_Win	1000
271.452	LoseGames_ITI	1100
