onset	trial_type	duration
0.023	Lose_Instruction	5000
5.634	LoseGames_Ant	600
9.232	LoseGames_FB_Win	1000
10.245	LoseGames_ITI	1100
14.03	LoseGames_Ant	600
17.629	LoseGames_FB_Lose	1000
18.642	LoseGames_ITI	1100
22.427	LoseGames_Ant	600
26.026	LoseGames_FB_Win	1000
27.038	LoseGames_ITI	1100
30.824	LoseGames_Ant	600
34.436	LoseGames_FB_Win	1000
35.448	LoseGames_ITI	1100
47.63	LoseGames_Ant	600
51.229	LoseGames_FB_Win	1000
52.228	LoseGames_ITI	1100
58.133	LoseGames_Ant	600
61.731	LoseGames_FB_Win	1000
62.731	LoseGames_ITI	1100
68.635	LoseGames_Ant	600
72.234	LoseGames_FB_Lose	1000
73.233	LoseGames_ITI	1100
77.032	LoseGames_Ant	600
80.63	LoseGames_FB_Lose	1000
81.643	LoseGames_ITI	1100
83.323	LoseGames_Ant	600
86.935	LoseGames_FB_Win	1000
87.948	LoseGames_ITI	1100
89.627	LoseGames_Ant	600
93.225	LoseGames_FB_Lose	1000
94.238	LoseGames_ITI	1100
100.129	LoseGames_Ant	600
103.728	LoseGames_FB_Lose	1000
104.728	LoseGames_ITI	1100
110.632	LoseGames_Ant	600
114.23	LoseGames_FB_Lose	1000
115.23	LoseGames_ITI	1100
119.029	LoseGames_Ant	600
122.627	LoseGames_FB_Lose	1000
123.64	LoseGames_ITI	1100
125.333	LoseGames_Ant	600
128.931	LoseGames_FB_Win	1000
129.944	LoseGames_ITI	1100
133.729	LoseGames_Ant	600
137.328	LoseGames_FB_Win	1000
138.328	LoseGames_ITI	1100
139.434	Prize_Instruction	5000
145.045	WinGames_Ant	600
148.643	WinGames_FB_Win	1000
149.656	WinGames_ITI	1100
151.336	WinGames_Ant	600
154.934	WinGames_FB_Lose	1000
155.947	WinGames_ITI	1100
159.746	WinGames_Ant	600
163.344	WinGames_FB_Win	1000
164.344	WinGames_ITI	1100
170.235	WinGames_Ant	600
173.847	WinGames_FB_Win	1000
174.86	WinGames_ITI	1100
180.737	WinGames_Ant	600
184.336	WinGames_FB_Win	1000
185.349	WinGames_ITI	1100
191.24	WinGames_Ant	600
194.838	WinGames_FB_Win	1000
195.851	WinGames_ITI	1100
199.637	WinGames_Ant	600
203.235	WinGames_FB_Lose	1000
204.235	WinGames_ITI	1100
205.941	WinGames_Ant	600
209.553	WinGames_FB_Lose	1000
210.539	WinGames_ITI	1100
214.337	WinGames_Ant	600
217.949	WinGames_FB_Win	1000
218.949	WinGames_ITI	1100
222.734	WinGames_Ant	600
226.346	WinGames_FB_Lose	1000
227.359	WinGames_ITI	1100
229.038	WinGames_Ant	600
232.637	WinGames_FB_Lose	1000
233.65	WinGames_ITI	1100
235.342	WinGames_Ant	600
238.941	WinGames_FB_Lose	1000
239.94	WinGames_ITI	1100
241.646	WinGames_Ant	600
245.245	WinGames_FB_Lose	1000
246.245	WinGames_ITI	1100
252.136	WinGames_Ant	600
255.734	WinGames_FB_Win	1000
256.747	WinGames_ITI	1100
262.638	WinGames_Ant	600
266.237	WinGames_FB_Win	1000
267.25	WinGames_ITI	1100
