onset	trial_type	duration
0.025	Lose_Instruction	5000
5.636	LoseGames_Ant	600
9.248	LoseGames_FB_Lose	1000
10.247	LoseGames_ITI	1100
14.032	LoseGames_Ant	600
17.631	LoseGames_FB_Win	1000
18.644	LoseGames_ITI	1100
22.429	LoseGames_Ant	600
26.027	LoseGames_FB_Lose	1000
27.04	LoseGames_ITI	1100
30.826	LoseGames_Ant	600
34.437	LoseGames_FB_Lose	1000
35.45	LoseGames_ITI	1100
41.328	LoseGames_Ant	600
44.927	LoseGames_FB_Lose	1000
45.926	LoseGames_ITI	1100
51.83	LoseGames_Ant	600
55.429	LoseGames_FB_Win	1000
56.442	LoseGames_ITI	1100
62.333	LoseGames_Ant	600
65.931	LoseGames_FB_Win	1000
66.944	LoseGames_ITI	1100
70.729	LoseGames_Ant	600
74.328	LoseGames_FB_Lose	1000
75.341	LoseGames_ITI	1100
77.034	LoseGames_Ant	600
80.632	LoseGames_FB_Win	1000
81.645	LoseGames_ITI	1100
83.338	LoseGames_Ant	600
86.95	LoseGames_FB_Win	1000
87.949	LoseGames_ITI	1100
93.827	LoseGames_Ant	600
97.425	LoseGames_FB_Win	1000
98.438	LoseGames_ITI	1100
104.329	LoseGames_Ant	600
107.928	LoseGames_FB_Lose	1000
108.927	LoseGames_ITI	1100
112.726	LoseGames_Ant	600
116.351	LoseGames_FB_Win	1000
117.337	LoseGames_ITI	1100
119.03	LoseGames_Ant	600
122.628	LoseGames_FB_Lose	1000
123.641	LoseGames_ITI	1100
127.427	LoseGames_Ant	600
131.025	LoseGames_FB_Lose	1000
132.038	LoseGames_ITI	1100
133.131	Prize_Instruction	5000
138.742	WinGames_Ant	600
142.341	WinGames_FB_Lose	1000
143.353	WinGames_ITI	1100
145.033	WinGames_Ant	600
148.645	WinGames_FB_Win	1000
149.644	WinGames_ITI	1100
153.443	WinGames_Ant	600
157.041	WinGames_FB_Lose	1000
158.041	WinGames_ITI	1100
163.932	WinGames_Ant	600
167.544	WinGames_FB_Lose	1000
168.543	WinGames_ITI	1100
180.738	WinGames_Ant	600
184.337	WinGames_FB_Lose	1000
185.35	WinGames_ITI	1100
191.241	WinGames_Ant	600
194.839	WinGames_FB_Win	1000
195.839	WinGames_ITI	1100
199.637	WinGames_Ant	600
203.236	WinGames_FB_Win	1000
204.236	WinGames_ITI	1100
205.942	WinGames_Ant	600
209.54	WinGames_FB_Lose	1000
210.54	WinGames_ITI	1100
214.338	WinGames_Ant	600
217.95	WinGames_FB_Win	1000
218.936	WinGames_ITI	1100
222.735	WinGames_Ant	600
226.333	WinGames_FB_Win	1000
227.346	WinGames_ITI	1100
229.039	WinGames_Ant	600
232.637	WinGames_FB_Win	1000
233.65	WinGames_ITI	1100
235.343	WinGames_Ant	600
238.942	WinGames_FB_Lose	1000
239.941	WinGames_ITI	1100
241.634	WinGames_Ant	600
245.232	WinGames_FB_Win	1000
246.232	WinGames_ITI	1100
252.136	WinGames_Ant	600
255.735	WinGames_FB_Lose	1000
256.734	WinGames_ITI	1100
262.639	WinGames_Ant	600
266.237	WinGames_FB_Lose	1000
267.25	WinGames_ITI	1100
