onset	trial_type	duration
0.035	Prize_Instruction	5000
5.646	WinGames_Ant	600
9.245	WinGames_FB_Win	1000
10.257	WinGames_ITI	1100
11.937	WinGames_Ant	600
15.535	WinGames_FB_Lose	1000
16.548	WinGames_ITI	1100
20.347	WinGames_Ant	600
23.945	WinGames_FB_Win	1000
24.945	WinGames_ITI	1100
30.836	WinGames_Ant	600
34.448	WinGames_FB_Win	1000
35.447	WinGames_ITI	1100
41.338	WinGames_Ant	600
44.937	WinGames_FB_Win	1000
45.937	WinGames_ITI	1100
51.841	WinGames_Ant	600
55.439	WinGames_FB_Win	1000
56.439	WinGames_ITI	1100
60.238	WinGames_Ant	600
63.836	WinGames_FB_Lose	1000
64.836	WinGames_ITI	1100
66.542	WinGames_Ant	600
70.14	WinGames_FB_Lose	1000
71.153	WinGames_ITI	1100
74.938	WinGames_Ant	600
78.537	WinGames_FB_Win	1000
79.537	WinGames_ITI	1100
83.335	WinGames_Ant	600
86.947	WinGames_FB_Lose	1000
87.947	WinGames_ITI	1100
89.639	WinGames_Ant	600
93.238	WinGames_FB_Lose	1000
94.251	WinGames_ITI	1100
95.943	WinGames_Ant	600
99.542	WinGames_FB_Lose	1000
100.542	WinGames_ITI	1100
102.248	WinGames_Ant	600
105.846	WinGames_FB_Lose	1000
106.859	WinGames_ITI	1100
112.737	WinGames_Ant	600
116.335	WinGames_FB_Win	1000
117.348	WinGames_ITI	1100
123.239	WinGames_Ant	600
126.838	WinGames_FB_Win	1000
127.837	WinGames_ITI	1100
133.142	Lose_Instruction	5000
138.753	LoseGames_Ant	600
142.352	LoseGames_FB_Win	1000
143.365	LoseGames_ITI	1100
147.15	LoseGames_Ant	600
150.748	LoseGames_FB_Lose	1000
151.761	LoseGames_ITI	1100
155.546	LoseGames_Ant	600
159.145	LoseGames_FB_Win	1000
160.145	LoseGames_ITI	1100
163.943	LoseGames_Ant	600
167.542	LoseGames_FB_Win	1000
168.568	LoseGames_ITI	1100
180.75	LoseGames_Ant	600
184.348	LoseGames_FB_Win	1000
185.361	LoseGames_ITI	1100
191.252	LoseGames_Ant	600
194.851	LoseGames_FB_Win	1000
195.864	LoseGames_ITI	1100
201.755	LoseGames_Ant	600
205.353	LoseGames_FB_Lose	1000
206.353	LoseGames_ITI	1100
210.151	LoseGames_Ant	600
213.75	LoseGames_FB_Lose	1000
214.763	LoseGames_ITI	1100
216.442	LoseGames_Ant	600
220.054	LoseGames_FB_Win	1000
221.067	LoseGames_ITI	1100
222.746	LoseGames_Ant	600
226.345	LoseGames_FB_Lose	1000
227.358	LoseGames_ITI	1100
233.249	LoseGames_Ant	600
236.847	LoseGames_FB_Lose	1000
237.86	LoseGames_ITI	1100
243.751	LoseGames_Ant	600
247.35	LoseGames_FB_Lose	1000
248.349	LoseGames_ITI	1100
252.148	LoseGames_Ant	600
255.747	LoseGames_FB_Lose	1000
256.746	LoseGames_ITI	1100
258.452	LoseGames_Ant	600
262.051	LoseGames_FB_Win	1000
263.064	LoseGames_ITI	1100
266.849	LoseGames_Ant	600
270.447	LoseGames_FB_Win	1000
271.46	LoseGames_ITI	1100
