onset	trial_type	duration
0.034	Lose_Instruction	5000
5.645	LoseGames_Ant	600
9.243	LoseGames_FB_Win	1000
10.256	LoseGames_ITI	1100
14.041	LoseGames_Ant	600
17.64	LoseGames_FB_Lose	1000
18.653	LoseGames_ITI	1100
22.438	LoseGames_Ant	600
26.037	LoseGames_FB_Win	1000
27.036	LoseGames_ITI	1100
30.835	LoseGames_Ant	600
34.446	LoseGames_FB_Win	1000
35.446	LoseGames_ITI	1100
47.641	LoseGames_Ant	600
51.24	LoseGames_FB_Win	1000
52.239	LoseGames_ITI	1100
58.144	LoseGames_Ant	600
61.742	LoseGames_FB_Win	1000
62.755	LoseGames_ITI	1100
68.646	LoseGames_Ant	600
72.245	LoseGames_FB_Lose	1000
73.258	LoseGames_ITI	1100
77.043	LoseGames_Ant	600
80.641	LoseGames_FB_Lose	1000
81.654	LoseGames_ITI	1100
83.334	LoseGames_Ant	600
86.945	LoseGames_FB_Win	1000
87.945	LoseGames_ITI	1100
89.638	LoseGames_Ant	600
93.236	LoseGames_FB_Lose	1000
94.249	LoseGames_ITI	1100
100.14	LoseGames_Ant	600
103.739	LoseGames_FB_Lose	1000
104.738	LoseGames_ITI	1100
110.643	LoseGames_Ant	600
114.241	LoseGames_FB_Lose	1000
115.241	LoseGames_ITI	1100
119.039	LoseGames_Ant	600
122.638	LoseGames_FB_Lose	1000
123.651	LoseGames_ITI	1100
125.343	LoseGames_Ant	600
128.942	LoseGames_FB_Win	1000
129.955	LoseGames_ITI	1100
133.74	LoseGames_Ant	600
137.339	LoseGames_FB_Win	1000
138.338	LoseGames_ITI	1100
139.444	Prize_Instruction	5000
145.056	WinGames_Ant	600
148.654	WinGames_FB_Win	1000
149.667	WinGames_ITI	1100
151.346	WinGames_Ant	600
154.945	WinGames_FB_Lose	1000
155.945	WinGames_ITI	1100
159.756	WinGames_Ant	600
163.355	WinGames_FB_Win	1000
164.355	WinGames_ITI	1100
170.246	WinGames_Ant	600
173.844	WinGames_FB_Win	1000
174.857	WinGames_ITI	1100
180.748	WinGames_Ant	600
184.346	WinGames_FB_Win	1000
185.359	WinGames_ITI	1100
191.25	WinGames_Ant	600
194.849	WinGames_FB_Win	1000
195.862	WinGames_ITI	1100
199.647	WinGames_Ant	600
203.246	WinGames_FB_Lose	1000
204.245	WinGames_ITI	1100
205.951	WinGames_Ant	600
209.55	WinGames_FB_Lose	1000
210.549	WinGames_ITI	1100
214.348	WinGames_Ant	600
217.946	WinGames_FB_Win	1000
218.959	WinGames_ITI	1100
222.744	WinGames_Ant	600
226.356	WinGames_FB_Lose	1000
227.369	WinGames_ITI	1100
229.049	WinGames_Ant	600
232.647	WinGames_FB_Lose	1000
233.66	WinGames_ITI	1100
235.353	WinGames_Ant	600
238.951	WinGames_FB_Lose	1000
239.964	WinGames_ITI	1100
241.644	WinGames_Ant	600
245.255	WinGames_FB_Lose	1000
246.255	WinGames_ITI	1100
252.146	WinGames_Ant	600
255.745	WinGames_FB_Win	1000
256.758	WinGames_ITI	1100
262.649	WinGames_Ant	600
266.247	WinGames_FB_Win	1000
267.26	WinGames_ITI	1100
