onset	trial_type	duration
0.028	Prize_Instruction	5000
5.639	WinGames_Ant	600
9.238	WinGames_FB_Win	1000
10.25	WinGames_ITI	1100
11.93	WinGames_Ant	600
15.528	WinGames_FB_Lose	1000
16.541	WinGames_ITI	1100
20.34	WinGames_Ant	600
23.938	WinGames_FB_Win	1000
24.951	WinGames_ITI	1100
30.829	WinGames_Ant	600
34.441	WinGames_FB_Win	1000
35.454	WinGames_ITI	1100
41.331	WinGames_Ant	600
44.93	WinGames_FB_Win	1000
45.943	WinGames_ITI	1100
51.834	WinGames_Ant	600
55.432	WinGames_FB_Win	1000
56.432	WinGames_ITI	1100
60.23	WinGames_Ant	600
63.829	WinGames_FB_Lose	1000
64.828	WinGames_ITI	1100
66.534	WinGames_Ant	600
70.133	WinGames_FB_Lose	1000
71.146	WinGames_ITI	1100
74.931	WinGames_Ant	600
78.529	WinGames_FB_Win	1000
79.529	WinGames_ITI	1100
83.341	WinGames_Ant	600
86.939	WinGames_FB_Lose	1000
87.952	WinGames_ITI	1100
89.632	WinGames_Ant	600
93.23	WinGames_FB_Lose	1000
94.243	WinGames_ITI	1100
95.936	WinGames_Ant	600
99.534	WinGames_FB_Lose	1000
100.547	WinGames_ITI	1100
102.24	WinGames_Ant	600
105.838	WinGames_FB_Lose	1000
106.851	WinGames_ITI	1100
112.729	WinGames_Ant	600
116.341	WinGames_FB_Win	1000
117.354	WinGames_ITI	1100
123.231	WinGames_Ant	600
126.83	WinGames_FB_Win	1000
127.829	WinGames_ITI	1100
133.134	Lose_Instruction	5000
138.745	LoseGames_Ant	600
142.344	LoseGames_FB_Win	1000
143.356	LoseGames_ITI	1100
147.142	LoseGames_Ant	600
150.74	LoseGames_FB_Lose	1000
151.74	LoseGames_ITI	1100
155.538	LoseGames_Ant	600
159.137	LoseGames_FB_Win	1000
160.136	LoseGames_ITI	1100
163.935	LoseGames_Ant	600
167.547	LoseGames_FB_Win	1000
168.56	LoseGames_ITI	1100
180.741	LoseGames_Ant	600
184.34	LoseGames_FB_Win	1000
185.353	LoseGames_ITI	1100
191.244	LoseGames_Ant	600
194.842	LoseGames_FB_Win	1000
195.842	LoseGames_ITI	1100
201.746	LoseGames_Ant	600
205.345	LoseGames_FB_Lose	1000
206.344	LoseGames_ITI	1100
210.143	LoseGames_Ant	600
213.741	LoseGames_FB_Lose	1000
214.741	LoseGames_ITI	1100
216.447	LoseGames_Ant	600
220.045	LoseGames_FB_Win	1000
221.058	LoseGames_ITI	1100
222.738	LoseGames_Ant	600
226.336	LoseGames_FB_Lose	1000
227.336	LoseGames_ITI	1100
233.24	LoseGames_Ant	600
236.839	LoseGames_FB_Lose	1000
237.851	LoseGames_ITI	1100
243.742	LoseGames_Ant	600
247.341	LoseGames_FB_Lose	1000
248.341	LoseGames_ITI	1100
252.139	LoseGames_Ant	600
255.738	LoseGames_FB_Lose	1000
256.737	LoseGames_ITI	1100
258.443	LoseGames_Ant	600
262.042	LoseGames_FB_Win	1000
263.041	LoseGames_ITI	1100
266.84	LoseGames_Ant	600
270.438	LoseGames_FB_Win	1000
271.451	LoseGames_ITI	1100
