onset	trial_type	duration
0.024	Like_Instruction	5000.0
5.635	LikeTrials_Male_Ant	600.0
5.635	LikeTrials_Ant	600.0
9.247	LikeTrials_FB_Lose	1000.0
9.247	LikeTrials_Male_FB_Lose	
10.246	Like_ITI	1100.0
11.926	LikeTrials_Ant	600.0
11.926	LikeTrials_Male_Ant	600.0
15.538	LikeTrials_FB_Win	1000.0
15.538	LikeTrials_Male_FB_Win	
16.537	Like_ITI	1100.0
20.336	LikeTrials_Ant	600.0
20.336	LikeTrials_Male_Ant	600.0
23.934	LikeTrials_FB_Lose	1000.0
23.934	LikeTrials_Male_FB_Lose	
24.947	Like_ITI	1100.0
30.825	LikeTrials_Female_Ant	600.0
30.825	LikeTrials_Ant	600.0
34.424	LikeTrials_FB_Lose	1000.0
34.424	LikeTrials_Female_FB_Lose	1000.0
35.45	Like_ITI	1100.0
47.632	LikeTrials_Ant	600.0
47.632	LikeTrials_Female_Ant	600.0
51.23	LikeTrials_FB_Lose	1000.0
51.23	LikeTrials_Female_FB_Lose	1000.0
52.23	Like_ITI	1100.0
58.134	LikeTrials_Ant	600.0
58.134	LikeTrials_Male_Ant	600.0
61.733	LikeTrials_Male_FB_Win	
61.733	LikeTrials_FB_Win	1000.0
62.733	Like_ITI	1100.0
66.531	LikeTrials_Ant	600.0
66.531	LikeTrials_Male_Ant	600.0
70.13	LikeTrials_FB_Win	1000.0
70.13	LikeTrials_Male_FB_Win	
71.142	Like_ITI	1100.0
72.835	LikeTrials_Ant	600.0
72.835	LikeTrials_Female_Ant	600.0
76.434	LikeTrials_Female_FB_Lose	1000.0
76.434	LikeTrials_FB_Lose	1000.0
77.433	Like_ITI	1100.0
81.232	LikeTrials_Ant	600.0
81.232	LikeTrials_Female_Ant	600.0
84.83	LikeTrials_Female_FB_Win	
84.83	LikeTrials_FB_Win	1000.0
85.843	Like_ITI	1100.0
89.629	LikeTrials_Ant	600.0
89.629	LikeTrials_Female_Ant	600.0
93.227	LikeTrials_FB_Win	1000.0
93.227	LikeTrials_Female_FB_Win	
94.24	Like_ITI	1100.0
95.933	LikeTrials_Female_Ant	600.0
95.933	LikeTrials_Ant	600.0
99.531	LikeTrials_FB_Win	1000.0
99.531	LikeTrials_Female_FB_Win	
100.544	Like_ITI	1100.0
102.224	LikeTrials_Male_Ant	600.0
102.224	LikeTrials_Ant	600.0
105.835	LikeTrials_Male_FB_Lose	
105.835	LikeTrials_FB_Lose	1000.0
106.835	Like_ITI	1100.0
108.528	LikeTrials_Male_Ant	600.0
108.528	LikeTrials_Ant	600.0
112.126	LikeTrials_Male_FB_Win	
112.126	LikeTrials_FB_Win	1000.0
113.139	Like_ITI	1100.0
119.03	LikeTrials_Ant	600.0
119.03	LikeTrials_Male_Ant	600.0
122.629	LikeTrials_Male_FB_Lose	
122.629	LikeTrials_FB_Lose	1000.0
123.628	Like_ITI	1100.0
129.533	LikeTrials_Female_Ant	600.0
129.533	LikeTrials_Ant	600.0
133.131	LikeTrials_FB_Lose	1000.0
133.131	LikeTrials_Female_FB_Lose	1000.0
134.144	Like_ITI	1100.0
139.436	Dislike_Instruction	5000.0
145.047	DislikeTrials_Male_Ant	600.0
145.047	DislikeTrials_Ant	600.0
148.645	DislikeTrials_FB_Lose	1000.0
148.645	DislikeTrials_Male_FB_Lose	1000.0
149.645	Dislike_ITI	1100.0
153.443	DislikeTrials_Male_Ant	600.0
153.443	DislikeTrials_Ant	600.0
157.042	DislikeTrials_FB_Win	1000.0
157.042	DislikeTrials_Male_FB_Win	1000.0
158.055	Dislike_ITI	1100.0
161.84	DislikeTrials_Male_Ant	600.0
161.84	DislikeTrials_Ant	600.0
165.439	DislikeTrials_FB_Lose	1000.0
