onset	trial_type	duration
0.0	Like_Instruction	5000.0
5.611000000000018	LikeTrials_Male_Ant	600.0
5.611000000000018	LikeTrials_Ant	600.0
9.209000000000003	LikeTrials_Male_FB_Win	
9.209000000000003	LikeTrials_FB_Win	1000.0
10.22199999999998	Like_ITI	1100.0
11.901999999999987	LikeTrials_Ant	600.0
11.901999999999987	LikeTrials_Female_Ant	600.0
15.5	LikeTrials_Female_FB_Lose	1000.0
15.5	LikeTrials_FB_Lose	1000.0
16.513000000000005	Like_ITI	1100.0
20.311000000000007	LikeTrials_Male_Ant	600.0
20.311000000000007	LikeTrials_Ant	600.0
23.909999999999997	LikeTrials_Male_FB_Win	
23.909999999999997	LikeTrials_FB_Win	1000.0
24.909999999999997	Like_ITI	1100.0
30.799999999999983	LikeTrials_Female_Ant	600.0
30.799999999999983	LikeTrials_Ant	600.0
34.41199999999998	LikeTrials_Female_FB_Win	
34.41199999999998	LikeTrials_FB_Win	1000.0
35.42499999999998	Like_ITI	1100.0
41.303000000000026	LikeTrials_Ant	600.0
41.303000000000026	LikeTrials_Male_Ant	600.0
44.90100000000001	LikeTrials_Male_FB_Win	
44.90100000000001	LikeTrials_FB_Win	1000.0
45.91399999999999	Like_ITI	1100.0
51.80499999999998	LikeTrials_Male_Ant	600.0
51.80499999999998	LikeTrials_Ant	600.0
55.403999999999996	LikeTrials_FB_Win	1000.0
55.403999999999996	LikeTrials_Male_FB_Win	
56.417	Like_ITI	1100.0
60.202	LikeTrials_Ant	600.0
60.202	LikeTrials_Male_Ant	600.0
63.79999999999998	LikeTrials_Male_FB_Lose	
63.79999999999998	LikeTrials_FB_Lose	1000.0
64.81300000000002	Like_ITI	1100.0
66.506	LikeTrials_Male_Ant	600.0
66.506	LikeTrials_Ant	600.0
70.10499999999999	LikeTrials_Male_FB_Lose	
70.10499999999999	LikeTrials_FB_Lose	1000.0
71.10399999999998	Like_ITI	1100.0
74.90300000000002	LikeTrials_Ant	600.0
74.90300000000002	LikeTrials_Female_Ant	600.0
78.501	LikeTrials_FB_Win	1000.0
78.501	LikeTrials_Female_FB_Win	
79.501	Like_ITI	1100.0
83.31300000000002	LikeTrials_Ant	600.0
83.31300000000002	LikeTrials_Female_Ant	600.0
86.911	LikeTrials_FB_Lose	1000.0
86.911	LikeTrials_Female_FB_Lose	1000.0
87.911	Like_ITI	1100.0
89.60300000000001	LikeTrials_Male_Ant	600.0
89.60300000000001	LikeTrials_Ant	600.0
93.202	LikeTrials_Male_FB_Lose	
93.202	LikeTrials_FB_Lose	1000.0
94.21499999999997	Like_ITI	1100.0
95.90699999999998	LikeTrials_Male_Ant	600.0
95.90699999999998	LikeTrials_Ant	600.0
99.506	LikeTrials_Male_FB_Lose	
99.506	LikeTrials_FB_Lose	1000.0
100.519	Like_ITI	1100.0
102.21199999999999	LikeTrials_Ant	600.0
102.21199999999999	LikeTrials_Female_Ant	600.0
105.80999999999997	LikeTrials_Female_FB_Lose	1000.0
105.80999999999997	LikeTrials_FB_Lose	1000.0
106.82300000000001	Like_ITI	1100.0
112.701	LikeTrials_Female_Ant	600.0
112.701	LikeTrials_Ant	600.0
116.31199999999998	LikeTrials_Female_FB_Win	
116.31199999999998	LikeTrials_FB_Win	1000.0
117.31199999999998	Like_ITI	1100.0
123.203	LikeTrials_Female_Ant	600.0
123.203	LikeTrials_Ant	600.0
126.80199999999999	LikeTrials_Female_FB_Win	
126.80199999999999	LikeTrials_FB_Win	1000.0
127.80100000000002	Like_ITI	1100.0
