onset	trial_type	duration
0.028	Lose_Instruction	5000
5.639	LoseGames_Ant	600
9.237	LoseGames_FB_Win	1000
10.25	LoseGames_ITI	1100
14.036	LoseGames_Ant	600
17.634	LoseGames_FB_Lose	1000
18.647	LoseGames_ITI	1100
22.432	LoseGames_Ant	600
26.031	LoseGames_FB_Win	1000
27.031	LoseGames_ITI	1100
30.829	LoseGames_Ant	600
34.441	LoseGames_FB_Win	1000
35.454	LoseGames_ITI	1100
47.636	LoseGames_Ant	600
51.234	LoseGames_FB_Win	1000
52.247	LoseGames_ITI	1100
58.138	LoseGames_Ant	600
61.737	LoseGames_FB_Win	1000
62.736	LoseGames_ITI	1100
68.641	LoseGames_Ant	600
72.239	LoseGames_FB_Lose	1000
73.239	LoseGames_ITI	1100
77.037	LoseGames_Ant	600
80.636	LoseGames_FB_Lose	1000
81.649	LoseGames_ITI	1100
83.328	LoseGames_Ant	600
86.94	LoseGames_FB_Win	1000
87.94	LoseGames_ITI	1100
89.632	LoseGames_Ant	600
93.231	LoseGames_FB_Lose	1000
94.244	LoseGames_ITI	1100
100.135	LoseGames_Ant	600
103.733	LoseGames_FB_Lose	1000
104.746	LoseGames_ITI	1100
110.637	LoseGames_Ant	600
114.236	LoseGames_FB_Lose	1000
115.235	LoseGames_ITI	1100
119.034	LoseGames_Ant	600
122.632	LoseGames_FB_Lose	1000
123.645	LoseGames_ITI	1100
125.338	LoseGames_Ant	600
128.937	LoseGames_FB_Win	1000
129.95	LoseGames_ITI	1100
133.735	LoseGames_Ant	600
137.333	LoseGames_FB_Win	1000
138.333	LoseGames_ITI	1100
139.439	Prize_Instruction	5000
145.05	WinGames_Ant	600
148.649	WinGames_FB_Win	1000
149.662	WinGames_ITI	1100
151.341	WinGames_Ant	600
154.94	WinGames_FB_Lose	1000
155.939	WinGames_ITI	1100
159.751	WinGames_Ant	600
163.35	WinGames_FB_Win	1000
164.349	WinGames_ITI	1100
170.24	WinGames_Ant	600
173.839	WinGames_FB_Win	1000
174.865	WinGames_ITI	1100
180.743	WinGames_Ant	600
184.341	WinGames_FB_Win	1000
185.354	WinGames_ITI	1100
191.245	WinGames_Ant	600
194.844	WinGames_FB_Win	1000
195.857	WinGames_ITI	1100
199.642	WinGames_Ant	600
203.24	WinGames_FB_Lose	1000
204.24	WinGames_ITI	1100
205.946	WinGames_Ant	600
209.545	WinGames_FB_Lose	1000
210.544	WinGames_ITI	1100
214.343	WinGames_Ant	600
217.941	WinGames_FB_Win	1000
218.954	WinGames_ITI	1100
222.739	WinGames_Ant	600
226.351	WinGames_FB_Lose	1000
227.364	WinGames_ITI	1100
229.044	WinGames_Ant	600
232.642	WinGames_FB_Lose	1000
233.642	WinGames_ITI	1100
235.348	WinGames_Ant	600
238.946	WinGames_FB_Lose	1000
239.946	WinGames_ITI	1100
241.652	WinGames_Ant	600
245.25	WinGames_FB_Lose	1000
246.25	WinGames_ITI	1100
252.141	WinGames_Ant	600
255.74	WinGames_FB_Win	1000
256.752	WinGames_ITI	1100
262.643	WinGames_Ant	600
266.242	WinGames_FB_Win	1000
267.255	WinGames_ITI	1100
