onset	trial_type	duration
0.02	Dislike_Instruction	5000.0
5.631	DislikeTrials_Male_Ant	600.0
5.631	DislikeTrials_Ant	600.0
9.243	DislikeTrials_Male_FB_Lose	1000.0
9.243	DislikeTrials_FB_Lose	1000.0
10.242	Dislike_ITI	1100.0
14.027	DislikeTrials_Ant	600.0
14.027	DislikeTrials_Male_Ant	600.0
17.639	DislikeTrials_Male_FB_Win	1000.0
17.639	DislikeTrials_FB_Win	1000.0
18.639	Dislike_ITI	1100.0
22.424	DislikeTrials_Ant	600.0
22.424	DislikeTrials_Male_Ant	600.0
26.023	DislikeTrials_Male_FB_Lose	1000.0
26.023	DislikeTrials_FB_Lose	1000.0
27.036	Dislike_ITI	1100.0
30.821	DislikeTrials_Female_Ant	600.0
30.821	DislikeTrials_Ant	600.0
34.433	DislikeTrials_Female_FB_Lose	1000.0
34.433	DislikeTrials_FB_Lose	1000.0
35.446	Dislike_ITI	1100.0
41.323	DislikeTrials_Female_Ant	600.0
41.323	DislikeTrials_Ant	600.0
44.922	DislikeTrials_FB_Lose	1000.0
44.922	DislikeTrials_Female_FB_Lose	1000.0
45.921	Dislike_ITI	1100.0
51.826	DislikeTrials_Female_Ant	600.0
51.826	DislikeTrials_Ant	600.0
55.424	DislikeTrials_Female_FB_Win	1000.0
55.424	DislikeTrials_FB_Win	1000.0
56.424	Dislike_ITI	1100.0
62.328	DislikeTrials_Female_Ant	600.0
62.328	DislikeTrials_Ant	600.0
65.927	DislikeTrials_Female_FB_Win	1000.0
65.927	DislikeTrials_FB_Win	1000.0
66.926	Dislike_ITI	1100.0
70.725	DislikeTrials_Ant	600.0
70.725	DislikeTrials_Female_Ant	600.0
74.323	DislikeTrials_FB_Lose	1000.0
74.323	DislikeTrials_Female_FB_Lose	1000.0
75.323	Dislike_ITI	1100.0
77.029	DislikeTrials_Female_Ant	600.0
77.029	DislikeTrials_Ant	600.0
80.627	DislikeTrials_Female_FB_Win	1000.0
80.627	DislikeTrials_FB_Win	1000.0
81.64	Dislike_ITI	1100.0
83.32	DislikeTrials_Ant	600.0
83.32	DislikeTrials_Male_Ant	600.0
86.932	DislikeTrials_Male_FB_Win	1000.0
86.932	DislikeTrials_FB_Win	1000.0
87.945	Dislike_ITI	1100.0
93.822	DislikeTrials_Ant	600.0
93.822	DislikeTrials_Male_Ant	600.0
97.421	DislikeTrials_Male_FB_Win	1000.0
97.421	DislikeTrials_FB_Win	1000.0
98.434	Dislike_ITI	1100.0
104.325	DislikeTrials_Male_Ant	600.0
104.325	DislikeTrials_Ant	600.0
107.923	DislikeTrials_Male_FB_Lose	1000.0
107.923	DislikeTrials_FB_Lose	1000.0
108.936	Dislike_ITI	1100.0
112.721	DislikeTrials_Ant	600.0
112.721	DislikeTrials_Female_Ant	600.0
116.32	DislikeTrials_Female_FB_Win	1000.0
116.32	DislikeTrials_FB_Win	1000.0
117.333	Dislike_ITI	1100.0
119.025	DislikeTrials_Ant	600.0
119.025	DislikeTrials_Female_Ant	600.0
122.624	DislikeTrials_Female_FB_Lose	1000.0
122.624	DislikeTrials_FB_Lose	1000.0
123.624	Dislike_ITI	1100.0
127.422	DislikeTrials_Male_Ant	600.0
127.422	DislikeTrials_Ant	600.0
131.021	DislikeTrials_FB_Lose	1000.0
131.021	DislikeTrials_Male_FB_Lose	1000.0
132.034	Dislike_ITI	1100.0
133.126	Like_Instruction	5000.0
138.737	LikeTrials_Male_Ant	600.0
138.737	LikeTrials_Ant	600.0
142.336	LikeTrials_Male_FB_Lose	
142.336	LikeTrials_FB_Lose	1000.0
143.336	Like_ITI	1100.0
145.028	LikeTrials_Ant	600.0
145.028	LikeTrials_Male_Ant	600.0
148.627	LikeTrials_FB_Win	1000.0
148.627	LikeTrials_Male_FB_Win	
149.64	Like_ITI	1100.0
153.438	LikeTrials_Ant	600.0
153.438	LikeTrials_Male_Ant	600.0
157.037	LikeTrials_Male_FB_Lose	
157.037	LikeTrials_FB_Lose	1000.0
158.036	Like_ITI	1100.0
163.927	LikeTrials_Ant	600.0
163.927	LikeTrials_Female_Ant	600.0
167.526	LikeTrials_Female_FB_Lose	1000.0
167.526	LikeTrials_FB_Lose	1000.0
168.539	Like_ITI	1100.0
180.734	LikeTrials_Ant	600.0
180.734	LikeTrials_Female_Ant	600.0
184.333	LikeTrials_Female_FB_Lose	1000.0
184.333	LikeTrials_FB_Lose	1000.0
185.346	Like_ITI	1100.0
191.237	LikeTrials_Male_Ant	600.0
191.237	LikeTrials_Ant	600.0
194.835	LikeTrials_Male_FB_Win	
194.835	LikeTrials_FB_Win	1000.0
195.835	Like_ITI	1100.0
199.633	LikeTrials_Ant	600.0
199.633	LikeTrials_Male_Ant	600.0
203.232	LikeTrials_FB_Win	1000.0
203.232	LikeTrials_Male_FB_Win	
204.231	Like_ITI	1100.0
205.937	LikeTrials_Ant	600.0
205.937	LikeTrials_Female_Ant	600.0
209.536	LikeTrials_Female_FB_Lose	1000.0
209.536	LikeTrials_FB_Lose	1000.0
210.549	Like_ITI	1100.0
214.334	LikeTrials_Ant	600.0
214.334	LikeTrials_Female_Ant	600.0
217.932	LikeTrials_Female_FB_Win	
217.932	LikeTrials_FB_Win	1000.0
218.932	Like_ITI	1100.0
