onset	trial_type	duration
0.023	Dislike_Instruction	5000.0
5.6339999999999995	DislikeTrials_Male_Ant	600.0
5.6339999999999995	DislikeTrials_Ant	600.0
9.232999999999999	DislikeTrials_Male_FB_Win	1000.0
9.232999999999999	DislikeTrials_FB_Win	1000.0
10.245999999999999	Dislike_ITI	1100.0
14.030999999999999	DislikeTrials_Ant	600.0
14.030999999999999	DislikeTrials_Male_Ant	600.0
17.63	DislikeTrials_Male_FB_Lose	1000.0
17.63	DislikeTrials_FB_Lose	1000.0
18.642	Dislike_ITI	1100.0
22.428	DislikeTrials_Ant	600.0
22.428	DislikeTrials_Female_Ant	600.0
26.026	DislikeTrials_Female_FB_Win	1000.0
26.026	DislikeTrials_FB_Win	1000.0
27.039	Dislike_ITI	1100.0
30.824	DislikeTrials_Ant	600.0
30.824	DislikeTrials_Female_Ant	600.0
34.423	DislikeTrials_FB_Win	1000.0
34.423	DislikeTrials_Female_FB_Win	1000.0
35.449	Dislike_ITI	1100.0
47.631	DislikeTrials_Ant	600.0
47.631	DislikeTrials_Female_Ant	600.0
51.229	DislikeTrials_FB_Win	1000.0
51.229	DislikeTrials_Female_FB_Win	1000.0
52.242	Dislike_ITI	1100.0
58.133	DislikeTrials_Ant	600.0
58.133	DislikeTrials_Female_Ant	600.0
61.732	DislikeTrials_Female_FB_Win	1000.0
61.732	DislikeTrials_FB_Win	1000.0
62.731	Dislike_ITI	1100.0
68.63600000000001	DislikeTrials_Ant	600.0
68.63600000000001	DislikeTrials_Female_Ant	600.0
72.234	DislikeTrials_Female_FB_Lose	1000.0
72.234	DislikeTrials_FB_Lose	1000.0
73.234	Dislike_ITI	1100.0
77.032	DislikeTrials_Ant	600.0
77.032	DislikeTrials_Male_Ant	600.0
80.631	DislikeTrials_FB_Lose	1000.0
80.631	DislikeTrials_Male_FB_Lose	1000.0
81.64399999999999	Dislike_ITI	1100.0
83.323	DislikeTrials_Male_Ant	600.0
83.323	DislikeTrials_Ant	600.0
86.935	DislikeTrials_Male_FB_Win	1000.0
86.935	DislikeTrials_FB_Win	1000.0
87.948	Dislike_ITI	1100.0
89.62700000000001	DislikeTrials_Ant	600.0
89.62700000000001	DislikeTrials_Female_Ant	600.0
93.226	DislikeTrials_Female_FB_Lose	1000.0
93.226	DislikeTrials_FB_Lose	1000.0
94.225	Dislike_ITI	1100.0
100.12899999999999	DislikeTrials_Ant	600.0
100.12899999999999	DislikeTrials_Female_Ant	600.0
103.728	DislikeTrials_FB_Lose	1000.0
103.728	DislikeTrials_Female_FB_Lose	1000.0
104.741	Dislike_ITI	1100.0
110.632	DislikeTrials_Female_Ant	600.0
110.632	DislikeTrials_Ant	600.0
114.23	DislikeTrials_Female_FB_Lose	1000.0
114.23	DislikeTrials_FB_Lose	1000.0
115.23	Dislike_ITI	1100.0
119.02799999999999	DislikeTrials_Male_Ant	600.0
119.02799999999999	DislikeTrials_Ant	600.0
122.62700000000001	DislikeTrials_Male_FB_Lose	1000.0
122.62700000000001	DislikeTrials_FB_Lose	1000.0
123.64	Dislike_ITI	1100.0
125.333	DislikeTrials_Male_Ant	600.0
125.333	DislikeTrials_Ant	600.0
128.931	DislikeTrials_Male_FB_Win	1000.0
128.931	DislikeTrials_FB_Win	1000.0
129.944	Dislike_ITI	1100.0
133.72899999999998	DislikeTrials_Ant	600.0
133.72899999999998	DislikeTrials_Male_Ant	600.0
137.328	DislikeTrials_FB_Win	1000.0
137.328	DislikeTrials_Male_FB_Win	1000.0
138.341	Dislike_ITI	1100.0
