onset	trial_type	duration
0.031	Lose_Instruction	5000
5.642	LoseGames_Ant	600
9.241	LoseGames_FB_Win	1000
10.254	LoseGames_ITI	1100
14.039	LoseGames_Ant	600
17.637	LoseGames_FB_Lose	1000
18.65	LoseGames_ITI	1100
22.436	LoseGames_Ant	600
26.034	LoseGames_FB_Win	1000
27.047	LoseGames_ITI	1100
30.832	LoseGames_Ant	600
34.431	LoseGames_FB_Win	1000
35.444	LoseGames_ITI	1100
47.639	LoseGames_Ant	600
51.237	LoseGames_FB_Win	1000
52.237	LoseGames_ITI	1100
58.141	LoseGames_Ant	600
61.74	LoseGames_FB_Win	1000
62.739	LoseGames_ITI	1100
68.644	LoseGames_Ant	600
72.242	LoseGames_FB_Lose	1000
73.242	LoseGames_ITI	1100
77.04	LoseGames_Ant	600
80.639	LoseGames_FB_Lose	1000
81.652	LoseGames_ITI	1100
83.331	LoseGames_Ant	600
86.943	LoseGames_FB_Win	1000
87.942	LoseGames_ITI	1100
89.635	LoseGames_Ant	600
93.234	LoseGames_FB_Lose	1000
94.233	LoseGames_ITI	1100
100.138	LoseGames_Ant	600
103.736	LoseGames_FB_Lose	1000
104.749	LoseGames_ITI	1100
110.64	LoseGames_Ant	600
114.239	LoseGames_FB_Lose	1000
115.238	LoseGames_ITI	1100
119.037	LoseGames_Ant	600
122.635	LoseGames_FB_Lose	1000
123.648	LoseGames_ITI	1100
125.341	LoseGames_Ant	600
128.953	LoseGames_FB_Win	1000
129.952	LoseGames_ITI	1100
133.737	LoseGames_Ant	600
137.336	LoseGames_FB_Win	1000
138.336	LoseGames_ITI	1100
139.442	Prize_Instruction	5000
145.053	WinGames_Ant	600
148.651	WinGames_FB_Win	1000
149.664	WinGames_ITI	1100
151.344	WinGames_Ant	600
154.942	WinGames_FB_Lose	1000
155.942	WinGames_ITI	1100
159.754	WinGames_Ant	600
163.352	WinGames_FB_Win	1000
164.352	WinGames_ITI	1100
170.243	WinGames_Ant	600
173.855	WinGames_FB_Win	1000
174.867	WinGames_ITI	1100
180.745	WinGames_Ant	600
184.344	WinGames_FB_Win	1000
185.357	WinGames_ITI	1100
191.248	WinGames_Ant	600
194.846	WinGames_FB_Win	1000
195.859	WinGames_ITI	1100
199.644	WinGames_Ant	600
203.243	WinGames_FB_Lose	1000
204.242	WinGames_ITI	1100
205.948	WinGames_Ant	600
209.547	WinGames_FB_Lose	1000
210.546	WinGames_ITI	1100
214.345	WinGames_Ant	600
217.943	WinGames_FB_Win	1000
218.956	WinGames_ITI	1100
222.755	WinGames_Ant	600
226.353	WinGames_FB_Lose	1000
227.353	WinGames_ITI	1100
229.046	WinGames_Ant	600
232.644	WinGames_FB_Lose	1000
233.644	WinGames_ITI	1100
235.35	WinGames_Ant	600
238.948	WinGames_FB_Lose	1000
239.948	WinGames_ITI	1100
241.654	WinGames_Ant	600
245.252	WinGames_FB_Lose	1000
246.252	WinGames_ITI	1100
252.143	WinGames_Ant	600
255.755	WinGames_FB_Win	1000
256.768	WinGames_ITI	1100
262.645	WinGames_Ant	600
266.244	WinGames_FB_Win	1000
267.257	WinGames_ITI	1100
