onset	trial_type	duration
0.029	Lose_Instruction	5000
5.64	LoseGames_Ant	600
9.239	LoseGames_FB_Win	1000
10.252	LoseGames_ITI	1100
14.037	LoseGames_Ant	600
17.636	LoseGames_FB_Lose	1000
18.649	LoseGames_ITI	1100
22.434	LoseGames_Ant	600
26.032	LoseGames_FB_Win	1000
27.032	LoseGames_ITI	1100
30.83	LoseGames_Ant	600
34.429	LoseGames_FB_Win	1000
35.429	LoseGames_ITI	1100
47.637	LoseGames_Ant	600
51.236	LoseGames_FB_Win	1000
52.235	LoseGames_ITI	1100
58.14	LoseGames_Ant	600
61.738	LoseGames_FB_Win	1000
62.738	LoseGames_ITI	1100
68.629	LoseGames_Ant	600
72.241	LoseGames_FB_Lose	1000
73.24	LoseGames_ITI	1100
77.039	LoseGames_Ant	600
80.637	LoseGames_FB_Lose	1000
81.65	LoseGames_ITI	1100
83.33	LoseGames_Ant	600
86.941	LoseGames_FB_Win	1000
87.954	LoseGames_ITI	1100
89.634	LoseGames_Ant	600
93.246	LoseGames_FB_Lose	1000
94.232	LoseGames_ITI	1100
100.136	LoseGames_Ant	600
103.735	LoseGames_FB_Lose	1000
104.734	LoseGames_ITI	1100
110.639	LoseGames_Ant	600
114.237	LoseGames_FB_Lose	1000
115.237	LoseGames_ITI	1100
119.035	LoseGames_Ant	600
122.634	LoseGames_FB_Lose	1000
123.647	LoseGames_ITI	1100
125.34	LoseGames_Ant	600
128.938	LoseGames_FB_Win	1000
129.951	LoseGames_ITI	1100
133.736	LoseGames_Ant	600
137.335	LoseGames_FB_Win	1000
138.348	LoseGames_ITI	1100
139.441	Prize_Instruction	5000
145.052	WinGames_Ant	600
148.65	WinGames_FB_Win	1000
149.663	WinGames_ITI	1100
151.343	WinGames_Ant	600
154.941	WinGames_FB_Lose	1000
155.941	WinGames_ITI	1100
159.753	WinGames_Ant	600
163.351	WinGames_FB_Win	1000
164.351	WinGames_ITI	1100
170.242	WinGames_Ant	600
173.854	WinGames_FB_Win	1000
174.867	WinGames_ITI	1100
180.744	WinGames_Ant	600
184.343	WinGames_FB_Win	1000
185.356	WinGames_ITI	1100
191.247	WinGames_Ant	600
194.845	WinGames_FB_Win	1000
195.845	WinGames_ITI	1100
199.643	WinGames_Ant	600
203.242	WinGames_FB_Lose	1000
204.242	WinGames_ITI	1100
205.948	WinGames_Ant	600
209.546	WinGames_FB_Lose	1000
210.546	WinGames_ITI	1100
214.344	WinGames_Ant	600
217.943	WinGames_FB_Win	1000
218.956	WinGames_ITI	1100
222.741	WinGames_Ant	600
226.353	WinGames_FB_Lose	1000
227.352	WinGames_ITI	1100
229.045	WinGames_Ant	600
232.644	WinGames_FB_Lose	1000
233.657	WinGames_ITI	1100
235.349	WinGames_Ant	600
238.948	WinGames_FB_Lose	1000
239.947	WinGames_ITI	1100
241.653	WinGames_Ant	600
245.252	WinGames_FB_Lose	1000
246.252	WinGames_ITI	1100
252.143	WinGames_Ant	600
255.741	WinGames_FB_Win	1000
256.754	WinGames_ITI	1100
262.645	WinGames_Ant	600
266.244	WinGames_FB_Win	1000
267.257	WinGames_ITI	1100
